log_id,aircraft_id,technician_id,maintenance_type,status,cost_usd,duration_hours,log_date,parts_replaced,notes,year,quarter,failure_within_30d
LOG-14823,AC-0050,TECH-0034,Landing Gear Service,complete,6167.0,6.7,2021-11-21,10,Scheduled maintenance — no anomalies,2021,4,0
LOG-14824,AC-0124,TECH-0198,Avionics Check,complete,12980.0,10.3,2021-11-21,11,No notes provided,2021,4,0
LOG-14825,AC-0090,TECH-0184,Engine Inspection,in_progress,8159.0,25.9,2021-11-21,3,Follow-up inspection required within 30 days,2021,4,0
LOG-14826,AC-0067,TECH-0193,Fuel System Check,pending,3734.5,9.9,2021-11-21,9,Emergency repair required — grounded aircraft,2021,4,0
LOG-14827,AC-0002,TECH-0188,Structural Inspection,complete,4011.0,13.4,2021-11-21,0,Routine check completed successfully,2021,4,0
LOG-14828,AC-0147,TECH-0048,Structural Inspection,pending,8879.0,20.0,2021-11-21,10,Replaced worn components — within tolerance,2021,4,0
LOG-14829,AC-0002,TECH-0072,Tire & Brake Replacement,complete,1651.0,13.9,2021-11-21,5,Follow-up inspection required within 30 days,2021,4,0
LOG-14830,AC-0065,TECH-0147,Tire & Brake Replacement,failed,4565.0,70.2,2021-11-21,6,No notes provided,2021,4,1
LOG-14831,AC-0091,TECH-0105,Landing Gear Service,failed,7733.0,27.3,2021-11-21,8,Part ordered — awaiting delivery,2021,4,1
LOG-14832,AC-0116,TECH-0035,Structural Inspection,failed,8581.0,42.0,2021-11-21,10,Scheduled maintenance — no anomalies,2021,4,1
LOG-14833,AC-0049,TECH-0097,Hydraulic System Repair,complete,8876.0,11.5,2021-11-21,11,No notes provided,2021,4,0
LOG-14834,AC-0069,TECH-0109,Structural Inspection,complete,4495.0,15.9,2021-11-21,2,Issue found during inspection — escalated,2021,4,0
LOG-14835,AC-0132,TECH-0109,Structural Inspection,complete,2929.0,9.0,2021-11-21,3,Emergency repair required — grounded aircraft,2021,4,0
LOG-14836,AC-0145,TECH-0033,Hydraulic System Repair,complete,12839.0,12.2,2021-11-21,0,Replaced worn components — within tolerance,2021,4,0
LOG-14837,AC-0126,TECH-0170,Hydraulic System Repair,complete,6196.0,13.0,2021-11-21,6,Replaced worn components — within tolerance,2021,4,0
LOG-14838,AC-0053,TECH-0115,Avionics Check,complete,11512.0,4.3,2021-11-21,8,Routine check completed successfully,2021,4,0
LOG-14839,AC-0112,TECH-0054,Engine Inspection,in_progress,9131.0,5.4,2021-11-21,9,All systems nominal post-maintenance,2021,4,0
LOG-14840,AC-0150,TECH-0039,Landing Gear Service,in_progress,4313.0,15.4,2021-11-21,11,No notes provided,2021,4,0
LOG-14841,AC-0139,TECH-0110,Hydraulic System Repair,complete,17426.0,9.0,2021-11-21,4,Issue found during inspection — escalated,2021,4,0
LOG-14842,AC-0113,TECH-0192,Landing Gear Service,failed,9632.0,15.7,2021-11-21,7,Issue found during inspection — escalated,2021,4,1
LOG-14843,AC-0143,TECH-0166,Avionics Check,complete,6128.0,2.0,2021-11-21,5,Part ordered — awaiting delivery,2021,4,1
LOG-14844,AC-0114,TECH-0038,Tire & Brake Replacement,in_progress,2433.0,30.5,2021-11-21,10,Routine check completed successfully,2021,4,0
LOG-14845,AC-0138,TECH-0073,Structural Inspection,complete,3093.0,9.3,2021-11-21,2,Emergency repair required — grounded aircraft,2021,4,0
LOG-14846,AC-0048,TECH-0180,Engine Inspection,complete,16205.0,2.6,2021-11-21,8,Part ordered — awaiting delivery,2021,4,0
LOG-14847,AC-0031,TECH-0112,Tire & Brake Replacement,failed,2932.0,34.8,2021-11-21,4,Follow-up inspection required within 30 days,2021,4,1
LOG-14848,AC-0037,TECH-0101,Tire & Brake Replacement,complete,2932.0,6.8,2021-11-21,11,Part ordered — awaiting delivery,2021,4,0
LOG-14849,AC-0108,TECH-0047,Engine Inspection,in_progress,21031.0,12.5,2021-11-21,7,Follow-up inspection required within 30 days,2021,4,0
LOG-14850,AC-0028,TECH-0126,Hydraulic System Repair,complete,11025.5,11.4,2021-11-21,11,No notes provided,2021,4,1
LOG-14851,AC-0070,TECH-0065,Structural Inspection,complete,4745.0,5.4,2021-11-21,6,Routine check completed successfully,2021,4,1
LOG-14852,AC-0014,TECH-0100,Software Update,complete,1224.0,13.8,2021-11-21,3,Follow-up inspection required within 30 days,2021,4,0
LOG-14853,AC-0122,TECH-0042,Engine Inspection,failed,11178.0,66.6,2021-11-21,4,Part ordered — awaiting delivery,2021,4,1
LOG-14854,AC-0016,TECH-0102,Tire & Brake Replacement,complete,1998.0,13.8,2021-11-21,10,Replaced worn components — within tolerance,2021,4,1
LOG-14855,AC-0025,TECH-0055,Landing Gear Service,in_progress,7510.5,21.3,2021-11-22,2,Scheduled maintenance — no anomalies,2021,4,0
LOG-14856,AC-0066,TECH-0059,Structural Inspection,pending,6442.0,14.7,2021-11-22,11,Issue found during inspection — escalated,2021,4,0
LOG-14857,AC-0038,TECH-0194,Software Update,complete,2377.0,11.0,2021-11-22,0,Routine check completed successfully,2021,4,0
LOG-14858,AC-0103,TECH-0074,Software Update,complete,1626.0,3.0,2021-11-22,3,Routine check completed successfully,2021,4,0
LOG-14859,AC-0098,TECH-0182,Software Update,complete,1349.0,1.6,2021-11-22,4,Replaced worn components — within tolerance,2021,4,0
LOG-14860,AC-0115,TECH-0051,Tire & Brake Replacement,failed,4195.0,70.5,2021-11-22,0,No notes provided,2021,4,1
LOG-14861,AC-0040,TECH-0151,Fuel System Check,complete,4610.0,11.8,2021-11-22,9,No notes provided,2021,4,0
LOG-14862,AC-0064,TECH-0139,Tire & Brake Replacement,complete,2854.0,1.8,2021-11-22,2,No notes provided,2021,4,0
LOG-14863,AC-0089,TECH-0036,Hydraulic System Repair,pending,11025.5,15.4,2021-11-22,2,Part ordered — awaiting delivery,2021,4,0
LOG-14864,AC-0100,TECH-0184,Landing Gear Service,complete,3867.0,8.4,2021-11-22,11,Emergency repair required — grounded aircraft,2021,4,1
LOG-14865,AC-0144,TECH-0042,Engine Inspection,complete,10688.0,12.1,2021-11-22,3,Routine check completed successfully,2021,4,1
LOG-14866,AC-0082,TECH-0102,Landing Gear Service,complete,9364.0,3.0,2021-11-22,11,Replaced worn components — within tolerance,2021,4,1
LOG-14867,AC-0077,TECH-0099,Structural Inspection,complete,5654.0,2.0,2021-11-22,8,Follow-up inspection required within 30 days,2021,4,0
LOG-14868,AC-0059,TECH-0128,Tire & Brake Replacement,complete,4622.0,13.3,2021-11-22,9,Scheduled maintenance — no anomalies,2021,4,0
LOG-14869,AC-0091,TECH-0013,Landing Gear Service,pending,9443.0,11.9,2021-11-22,9,No notes provided,2021,4,0
LOG-14870,AC-0098,TECH-0099,Tire & Brake Replacement,complete,811.0,1.5,2021-11-22,0,Scheduled maintenance — no anomalies,2021,4,0
LOG-14871,AC-0139,TECH-0052,Hydraulic System Repair,complete,15307.0,5.4,2021-11-22,11,Replaced worn components — within tolerance,2021,4,0
LOG-14872,AC-0001,TECH-0158,Engine Inspection,complete,17327.0,13.3,2021-11-22,8,No notes provided,2021,4,0
LOG-14873,AC-0013,TECH-0140,Landing Gear Service,pending,8860.0,18.1,2021-11-22,4,Scheduled maintenance — no anomalies,2021,4,0
LOG-14874,AC-0030,TECH-0149,Software Update,complete,2895.0,13.9,2021-11-22,5,Routine check completed successfully,2021,4,0
LOG-14875,AC-0018,TECH-0140,Landing Gear Service,complete,11512.0,10.9,2021-11-22,5,Issue found during inspection — escalated,2021,4,0
LOG-14876,AC-0078,TECH-0062,Avionics Check,in_progress,8842.0,30.1,2021-11-22,1,All systems nominal post-maintenance,2021,4,0
LOG-14877,AC-0141,TECH-0120,Structural Inspection,complete,4697.0,15.7,2021-11-22,3,No notes provided,2021,4,0
LOG-14878,AC-0032,TECH-0093,Hydraulic System Repair,complete,7892.0,9.8,2021-11-22,2,Follow-up inspection required within 30 days,2021,4,0
LOG-14879,AC-0071,TECH-0167,Engine Inspection,complete,17309.0,6.9,2021-11-22,8,No notes provided,2021,4,1
LOG-14880,AC-0050,TECH-0044,Software Update,complete,1796.0,10.0,2021-11-22,0,All systems nominal post-maintenance,2021,4,0
LOG-14881,AC-0116,TECH-0132,Software Update,pending,2410.0,13.0,2021-11-22,0,Scheduled maintenance — no anomalies,2021,4,0
LOG-14882,AC-0113,TECH-0159,Tire & Brake Replacement,complete,3231.0,10.3,2021-11-22,1,Scheduled maintenance — no anomalies,2021,4,0
LOG-14883,AC-0080,TECH-0152,Landing Gear Service,in_progress,9719.0,10.1,2021-11-22,0,No notes provided,2021,4,0
LOG-14884,AC-0031,TECH-0170,Avionics Check,complete,9982.0,2.3,2021-11-22,7,Emergency repair required — grounded aircraft,2021,4,0
LOG-14885,AC-0051,TECH-0123,Software Update,complete,1741.0,3.7,2021-11-22,9,Emergency repair required — grounded aircraft,2021,4,1
LOG-14886,AC-0060,TECH-0177,Structural Inspection,pending,5219.0,6.4,2021-11-22,11,No notes provided,2021,4,0
LOG-14887,AC-0033,TECH-0090,Hydraulic System Repair,complete,7872.0,10.1,2021-11-22,8,No notes provided,2021,4,1
LOG-14888,AC-0127,TECH-0148,Avionics Check,in_progress,12887.0,19.3,2021-11-22,5,No notes provided,2021,4,0
LOG-14889,AC-0126,TECH-0136,Structural Inspection,complete,8857.0,14.3,2021-11-22,10,No notes provided,2021,4,1
LOG-14890,AC-0041,TECH-0161,Fuel System Check,complete,3327.0,1.3,2021-11-22,0,Scheduled maintenance — no anomalies,2021,4,0
LOG-14891,AC-0019,TECH-0196,Tire & Brake Replacement,complete,3620.0,1.9,2021-11-22,9,All systems nominal post-maintenance,2021,4,0
LOG-14892,AC-0041,TECH-0166,Engine Inspection,complete,11158.0,8.2,2021-11-22,3,Replaced worn components — within tolerance,2021,4,1
LOG-14893,AC-0085,TECH-0164,Hydraulic System Repair,complete,11928.0,6.6,2021-11-22,3,Routine check completed successfully,2021,4,1
LOG-14894,AC-0089,TECH-0048,Engine Inspection,complete,14589.0,9.0,2021-11-22,1,Replaced worn components — within tolerance,2021,4,0
LOG-14895,AC-0042,TECH-0136,Tire & Brake Replacement,complete,3315.0,12.8,2021-11-22,11,All systems nominal post-maintenance,2021,4,0
LOG-14896,AC-0120,TECH-0060,Structural Inspection,complete,2149.0,7.9,2021-11-22,11,Emergency repair required — grounded aircraft,2021,4,0
LOG-14897,AC-0023,TECH-0024,Landing Gear Service,complete,6546.0,10.0,2021-11-22,2,No notes provided,2021,4,0
LOG-14898,AC-0033,TECH-0017,Landing Gear Service,complete,7714.0,6.7,2021-11-22,10,Part ordered — awaiting delivery,2021,4,0
LOG-14899,AC-0020,TECH-0065,Fuel System Check,complete,5880.0,10.8,2021-11-22,2,Replaced worn components — within tolerance,2021,4,1
LOG-14900,AC-0090,TECH-0167,Landing Gear Service,complete,11828.0,2.3,2021-11-22,5,Scheduled maintenance — no anomalies,2021,4,0
LOG-14901,AC-0104,TECH-0106,Software Update,failed,1761.0,17.4,2021-11-23,2,All systems nominal post-maintenance,2021,4,1
LOG-14902,AC-0012,TECH-0055,Engine Inspection,complete,11043.0,10.4,2021-11-23,8,Issue found during inspection — escalated,2021,4,0
LOG-14903,AC-0143,TECH-0077,Engine Inspection,in_progress,13160.0,21.4,2021-11-23,4,Part ordered — awaiting delivery,2021,4,0
LOG-14904,AC-0051,TECH-0061,Software Update,complete,1389.0,10.7,2021-11-23,1,Follow-up inspection required within 30 days,2021,4,0
LOG-14905,AC-0006,TECH-0031,Engine Inspection,pending,11828.0,2.8,2021-11-23,6,No notes provided,2021,4,0
LOG-14906,AC-0091,TECH-0101,Landing Gear Service,pending,9717.0,13.4,2021-11-23,1,Routine check completed successfully,2021,4,1
LOG-14907,AC-0069,TECH-0028,Tire & Brake Replacement,complete,1032.0,15.6,2021-11-23,8,All systems nominal post-maintenance,2021,4,0
LOG-14908,AC-0123,TECH-0032,Structural Inspection,complete,5618.0,6.0,2021-11-23,8,Scheduled maintenance — no anomalies,2021,4,1
LOG-14909,AC-0146,TECH-0007,Fuel System Check,complete,5699.0,1.2,2021-11-23,4,Emergency repair required — grounded aircraft,2021,4,1
LOG-14910,AC-0115,TECH-0014,Landing Gear Service,complete,9948.0,4.6,2021-11-23,0,Part ordered — awaiting delivery,2021,4,0
LOG-14911,AC-0111,TECH-0073,Structural Inspection,complete,3860.0,10.8,2021-11-23,10,No notes provided,2021,4,0
LOG-14912,AC-0061,TECH-0182,Structural Inspection,complete,2472.0,7.8,2021-11-23,0,Part ordered — awaiting delivery,2021,4,0
LOG-14913,AC-0107,TECH-0070,Structural Inspection,pending,8196.0,17.2,2021-11-23,6,All systems nominal post-maintenance,2021,4,0
LOG-14914,AC-0078,TECH-0179,Hydraulic System Repair,in_progress,5716.0,29.1,2021-11-23,6,Scheduled maintenance — no anomalies,2021,4,1
LOG-14915,AC-0095,TECH-0030,Engine Inspection,complete,8059.0,6.6,2021-11-23,10,Scheduled maintenance — no anomalies,2021,4,0
LOG-14916,AC-0074,TECH-0158,Structural Inspection,pending,2331.0,19.9,2021-11-23,5,Part ordered — awaiting delivery,2021,4,0
LOG-14917,AC-0048,TECH-0144,Structural Inspection,complete,6944.0,14.2,2021-11-23,4,Routine check completed successfully,2021,4,0
LOG-14918,AC-0096,TECH-0151,Structural Inspection,in_progress,3031.0,5.2,2021-11-23,9,Routine check completed successfully,2021,4,0
LOG-14919,AC-0031,TECH-0159,Fuel System Check,complete,2422.0,2.2,2021-11-23,7,Issue found during inspection — escalated,2021,4,0
LOG-14920,AC-0034,TECH-0012,Software Update,in_progress,601.0,27.4,2021-11-23,5,Routine check completed successfully,2021,4,0
LOG-14921,AC-0087,TECH-0003,Engine Inspection,complete,17205.0,12.0,2021-11-23,5,Emergency repair required — grounded aircraft,2021,4,0
LOG-14922,AC-0135,TECH-0067,Hydraulic System Repair,complete,5191.0,15.2,2021-11-23,8,No notes provided,2021,4,0
LOG-14923,AC-0083,TECH-0166,Engine Inspection,complete,11960.0,14.6,2021-11-23,5,No notes provided,2021,4,1
LOG-14924,AC-0135,TECH-0086,Landing Gear Service,pending,7314.0,4.5,2021-11-23,6,All systems nominal post-maintenance,2021,4,1
LOG-14925,AC-0047,TECH-0115,Engine Inspection,failed,8326.0,65.9,2021-11-23,7,No notes provided,2021,4,1
LOG-14926,AC-0136,TECH-0108,Engine Inspection,complete,16745.0,3.7,2021-11-23,1,Part ordered — awaiting delivery,2021,4,0
LOG-14927,AC-0129,TECH-0144,Fuel System Check,complete,2239.0,8.4,2021-11-23,4,No notes provided,2021,4,0
LOG-14928,AC-0125,TECH-0082,Avionics Check,complete,11054.0,14.3,2021-11-23,10,Emergency repair required — grounded aircraft,2021,4,0
LOG-14929,AC-0077,TECH-0004,Fuel System Check,complete,2659.0,8.9,2021-11-23,1,All systems nominal post-maintenance,2021,4,0
LOG-14930,AC-0003,TECH-0020,Software Update,in_progress,1729.5,12.7,2021-11-23,9,Scheduled maintenance — no anomalies,2021,4,0
LOG-14931,AC-0092,TECH-0045,Software Update,complete,2209.0,5.6,2021-11-23,7,Replaced worn components — within tolerance,2021,4,1
LOG-14932,AC-0143,TECH-0141,Avionics Check,in_progress,10612.0,11.8,2021-11-23,4,Emergency repair required — grounded aircraft,2021,4,0
LOG-14933,AC-0100,TECH-0095,Hydraulic System Repair,complete,12927.0,1.1,2021-11-23,4,Follow-up inspection required within 30 days,2021,4,0
LOG-14934,AC-0127,TECH-0130,Engine Inspection,in_progress,24982.0,19.7,2021-11-23,2,Emergency repair required — grounded aircraft,2021,4,0
LOG-14935,AC-0068,TECH-0094,Avionics Check,pending,9008.0,7.3,2021-11-23,2,No notes provided,2021,4,0
LOG-14936,AC-0133,TECH-0031,Engine Inspection,pending,13886.0,12.8,2021-11-23,7,Scheduled maintenance — no anomalies,2021,4,0
LOG-14937,AC-0090,TECH-0028,Structural Inspection,pending,6487.0,11.6,2021-11-23,10,Replaced worn components — within tolerance,2021,4,1
LOG-14938,AC-0089,TECH-0073,Avionics Check,complete,5735.0,10.4,2021-11-23,11,Routine check completed successfully,2021,4,0
LOG-14939,AC-0010,TECH-0059,Avionics Check,in_progress,5715.0,21.8,2021-11-23,8,Scheduled maintenance — no anomalies,2021,4,0
LOG-14940,AC-0008,TECH-0139,Avionics Check,complete,11102.0,9.5,2021-11-23,2,Scheduled maintenance — no anomalies,2021,4,1
LOG-14941,AC-0012,TECH-0163,Engine Inspection,complete,20374.0,13.2,2021-11-23,2,No notes provided,2021,4,0
LOG-14942,AC-0064,TECH-0049,Structural Inspection,pending,7979.0,18.8,2021-11-23,1,No notes provided,2021,4,0
LOG-14943,AC-0118,TECH-0172,Tire & Brake Replacement,pending,3632.0,7.3,2021-11-23,10,No notes provided,2021,4,0
LOG-14944,AC-0059,TECH-0186,Engine Inspection,complete,20731.0,14.7,2021-11-23,0,Issue found during inspection — escalated,2021,4,0
LOG-14945,AC-0050,TECH-0179,Avionics Check,complete,9982.0,3.3,2021-11-23,11,Issue found during inspection — escalated,2021,4,0
LOG-14946,AC-0040,TECH-0118,Software Update,complete,2428.0,15.4,2021-11-24,4,Part ordered — awaiting delivery,2021,4,1
LOG-14947,AC-0122,TECH-0017,Structural Inspection,complete,3774.0,8.4,2021-11-24,6,No notes provided,2021,4,0
LOG-14948,AC-0097,TECH-0126,Fuel System Check,complete,2925.0,2.4,2021-11-24,4,No notes provided,2021,4,0
LOG-14949,AC-0127,TECH-0132,Avionics Check,complete,5358.0,15.3,2021-11-24,10,No notes provided,2021,4,0
LOG-14950,AC-0087,TECH-0161,Fuel System Check,complete,5485.0,2.2,2021-11-24,11,Emergency repair required — grounded aircraft,2021,4,1
LOG-14951,AC-0077,TECH-0190,Hydraulic System Repair,complete,13652.0,12.8,2021-11-24,9,Emergency repair required — grounded aircraft,2021,4,0
LOG-14952,AC-0121,TECH-0081,Software Update,complete,2811.0,14.7,2021-11-24,10,All systems nominal post-maintenance,2021,4,0
LOG-14953,AC-0146,TECH-0106,Tire & Brake Replacement,complete,2159.0,3.8,2021-11-24,2,All systems nominal post-maintenance,2021,4,0
LOG-14954,AC-0149,TECH-0200,Structural Inspection,complete,9024.0,2.5,2021-11-24,11,No notes provided,2021,4,0
LOG-14955,AC-0111,TECH-0090,Hydraulic System Repair,complete,11817.0,5.0,2021-11-24,1,Issue found during inspection — escalated,2021,4,0
LOG-14956,AC-0129,TECH-0171,Landing Gear Service,failed,10200.0,70.7,2021-11-24,8,Routine check completed successfully,2021,4,1
LOG-14957,AC-0041,TECH-0084,Avionics Check,complete,10208.0,12.1,2021-11-24,2,Scheduled maintenance — no anomalies,2021,4,1
LOG-14958,AC-0137,TECH-0042,Tire & Brake Replacement,pending,886.0,17.4,2021-11-24,0,No notes provided,2021,4,0
LOG-14959,AC-0023,TECH-0179,Tire & Brake Replacement,complete,2881.0,5.3,2021-11-24,5,Part ordered — awaiting delivery,2021,4,1
LOG-14960,AC-0078,TECH-0166,Landing Gear Service,failed,9852.0,13.9,2021-11-24,6,Routine check completed successfully,2021,4,1
LOG-14961,AC-0011,TECH-0171,Engine Inspection,pending,16579.0,12.9,2021-11-24,5,No notes provided,2021,4,0
LOG-14962,AC-0071,TECH-0048,Software Update,complete,2035.0,1.0,2021-11-24,9,No notes provided,2021,4,0
LOG-14963,AC-0026,TECH-0042,Hydraulic System Repair,complete,13892.0,15.2,2021-11-24,7,Emergency repair required — grounded aircraft,2021,4,0
LOG-14964,AC-0030,TECH-0185,Fuel System Check,complete,5581.0,12.3,2021-11-24,4,Scheduled maintenance — no anomalies,2021,4,1
LOG-14965,AC-0102,TECH-0054,Landing Gear Service,complete,9939.0,14.1,2021-11-24,8,No notes provided,2021,4,0
LOG-14966,AC-0069,TECH-0097,Landing Gear Service,complete,10516.0,15.3,2021-11-24,4,No notes provided,2021,4,0
LOG-14967,AC-0133,TECH-0145,Avionics Check,failed,12215.0,33.5,2021-11-24,9,No notes provided,2021,4,1
LOG-14968,AC-0061,TECH-0179,Software Update,pending,1851.0,15.8,2021-11-24,6,Scheduled maintenance — no anomalies,2021,4,0
LOG-14969,AC-0106,TECH-0137,Structural Inspection,complete,7658.0,11.0,2021-11-24,5,Emergency repair required — grounded aircraft,2021,4,0
LOG-14970,AC-0023,TECH-0008,Avionics Check,pending,6385.0,14.9,2021-11-24,5,Issue found during inspection — escalated,2021,4,0
LOG-14971,AC-0113,TECH-0191,Avionics Check,complete,6110.0,11.8,2021-11-24,5,No notes provided,2021,4,0
LOG-14972,AC-0030,TECH-0112,Engine Inspection,pending,14635.0,9.0,2021-11-24,5,No notes provided,2021,4,0
LOG-14973,AC-0067,TECH-0110,Hydraulic System Repair,in_progress,5822.0,18.2,2021-11-24,2,Part ordered — awaiting delivery,2021,4,0
LOG-14974,AC-0131,TECH-0184,Fuel System Check,failed,3342.0,61.1,2021-11-24,10,All systems nominal post-maintenance,2021,4,1
LOG-14975,AC-0121,TECH-0070,Tire & Brake Replacement,complete,4600.0,13.4,2021-11-24,4,No notes provided,2021,4,0
LOG-14976,AC-0083,TECH-0137,Engine Inspection,complete,21337.0,1.6,2021-11-24,1,No notes provided,2021,4,0
